ascii_name,description,genus_pk,id,iso_codes,jsondata,latitude,longitude,macroarea,markup_description,name,pk,samples_100,samples_200
mehri,,4,meh,gdq,{},17.0,51.5,Eurasia,,Mehri,1434,False,False
meithei,,33,mei,mni,{},24.75,94.0,Eurasia,,Meithei,1435,True,True
mekens,,404,mek,skf,{},-12.5,-61.5,South America,,Mekens,1436,False,False
mekeo,,25,mke,mek,{},-8.33333333333,146.5,Papunesia,,Mekeo,1479,False,False
melanau,,119,mel,mel,{},2.5,111.5,Papunesia,,Melanau,1437,False,False
melayu betawi,,34,meb,bew,{},-6.5,107.0,Papunesia,,Melayu Betawi,1432,False,False
mende,,108,mde,men,{},7.83333333333,-11.5,Africa,,Mende,1419,False,False
menomini,,13,men,mez,{},45.5,-88.3333333333,North America,,Menomini,1439,False,False
mentawai,,53,mnt,mwv,{},-1.5,99.0,Papunesia,,Mentawai,1527,False,False
mentuh tapuh,,137,mta,sdo,{},1.25,111.0,Papunesia,,Mentuh Tapuh,1587,False,False
menya,,73,mey,mcr,{},-7.25,146.0,Papunesia,,Menya,1441,False,False
meryam mir,,405,mer,ulk,{},-9.91666666667,144.083333333,Papunesia,,Meryam Mir,1440,False,False
meyah,,403,mea,mej,{},-1.16666666667,133.5,Papunesia,,Meyah,1431,False,False
mian,,368,mpt,mpt,{},-4.75,141.5,Papunesia,,Mian,1554,False,False
michif,,13,mcf,crg,{},52.0,-100.166666667,North America,,Michif,1409,False,False
micmac,,13,mic,mic,{},45.0,-63.0,North America,,Micmac,1459,False,False
midob,,408,mid,mei,{},15.0833333333,26.25,Africa,,Midob,1460,False,False
mien,,292,mie,ium,{},25.0,111.0,Eurasia,,Mien,1461,False,False
migama,,130,mig,mmy,{},12.1666666667,19.8333333333,Africa,,Migama,1462,False,False
miisiirii,,409,mii,tma,{},13.5,22.0,Africa,,Miisiirii,1463,False,False
miju,,76,mij,mxj,{},29.0,96.0,Eurasia,,Miju,1464,False,False
mikarew,,338,mkr,msy,{},-4.41666666667,144.916666667,Papunesia,,Mikarew,1488,False,False
mikasuki,,8,mki,mik,{},32.0,-85.0,North America,,Mikasuki,1482,False,False
mikir,,33,mik,mjw,{},26.3333333333,93.5,Eurasia,,Mikir,1465,False,False
milang,,76,mil,adi,{},28.5,95.25,Eurasia,,Milang,1466,False,False
mina,,109,hna,hna,{},10.3333333333,13.8333333333,Africa,,Mina,859,False,False
minangkabau,,14,min,min,{},-1.0,101.0,Papunesia,,Minangkabau,1467,False,False
minaveha,,25,mnv,mvn,{},-9.6,150.466666667,Papunesia,,Minaveha,1529,False,False
mingrelian,,272,mgl,xmf,{},42.5,42.0,Eurasia,,Mingrelian,1448,False,False
min southern,,204,hok,nan,{},25.0,118.0,Eurasia,,Min (Southern),866,False,False
miri hill,,76,mhl,mrg,{},27.9166666667,93.8333333333,Eurasia,,Miri (Hill):,1456,False,False
miriwung,,339,mir,mep,{},-15.6666666667,129.0,Australia,,Miriwung,1468,False,False
mirniny,,117,mrj,nju,{},-31.0,129.0,Australia,,Mirniny,1565,False,False
mising,,76,msg,mrg,{},28.5,94.8333333333,Eurasia,,Mising,1578,False,False
miskito,,410,mis,miq,{},14.0,-83.6666666667,North America,,Miskito,1469,False,False
miskito coast english creole,,34,mce,bzj,{},16.25,-88.8333333333,North America,,Mískito Coast English Creole,1408,False,False
mituku,,31,mit,zmq,{},-1.66666666667,25.5,Africa,,Mituku,1470,False,False
miwok bodega,,402,mkb,csi,{},38.3333333333,-123.0,North America,,Miwok (Bodega),1477,False,False
miwok central sierra,,402,mcs,csm,{},38.0,-120.333333333,North America,,Miwok (Central Sierra),1415,False,False
miwok lake,,402,mwl,lmw,{},38.9166666667,-122.666666667,North America,,Miwok (Lake),1618,False,False
miwok northern sierra,,402,mwn,nsq,{},38.3333333333,-120.666666667,North America,,Miwok (Northern Sierra),1619,False,False
miwok plains,,402,mwp,pmw,{},38.0,-121.0,North America,,Miwok (Plains),1621,False,False
miwok southern sierra,,402,mss,skd,{},37.5,-120.0,North America,,Miwok (Southern Sierra),1585,False,True
mixe ayutla,,401,mxx,mxp,{},17.0833333333,-96.0833333333,North America,,Mixe (Ayutla),1634,False,False
mixe coatlan,,401,mco,mco,{},16.9166666667,-95.6666666667,North America,,Mixe (Coatlán),1413,False,False
mixe tlahuitoltepec,,401,mth,mxp,{},17.0833333333,-96.1666666667,North America,,Mixe (Tlahuitoltepec),1590,False,False
mixe totontepec,,401,mtp,mto,{},17.25,-96.0,North America,,Mixe (Totontepec),1595,False,False
mixtec alacatlatzala,,215,mxl,mim,{},17.25,-98.5833333333,North America,,Mixtec (Alacatlatzala),1627,False,False
mixtec atatlahuca,,215,mxa,mib,{},17.0,-97.75,North America,,Mixtec (Atatlahuca),1622,False,False
mixtec ayutla,,215,mxt,miy,{},16.9166666667,-99.1666666667,North America,,Mixtec (Ayutla),1632,False,False
mixtec chalcatongo,,215,mxc,mig,{},17.05,-97.5833333333,North America,,Mixtec (Chalcatongo),1623,True,True
mixtec chayuco,,215,mxu,mih,{},16.4166666667,-97.8333333333,North America,,Mixtec (Chayuco),1633,False,False
mixtec coatzospan,,215,mxz,miz,{},18.0833333333,-96.5833333333,North America,,Mixtec (Coatzospan),1636,False,False
mixtec jamiltepec,,215,mja,mxt,{},16.25,-97.8333333333,North America,,Mixtec (Jamiltepec),1473,False,False
mixtec jicaltepec,,215,mxj,mio,{},16.3333333333,-98.0,North America,,Mixtec (Jicaltepec),1626,False,False
mixtec molinos,,215,mxm,mig,{},17.0,-97.5833333333,North America,,Mixtec (Molinos),1628,False,False
mixtec ocotepec,,215,mxo,mie,{},17.1666666667,-97.75,North America,,Mixtec (Ocotepec),1629,False,False
mixtec penoles,,215,mxp,mil,{},17.0833333333,-96.9166666667,North America,,Mixtec (Peñoles),1630,False,False
mixtec san juan colorado,,215,mjc,mjc,{},16.5,-98.0,North America,,Mixtec (San Juan Colorado),1474,False,False
mixtec san miguel el grande,,215,mxg,mig,{},17.05,-97.5666666667,North America,,Mixtec (San Miguel el Grande),1625,False,False
mixtec silacayoapan,,215,mxs,mks,{},17.5,-98.1666666667,North America,,Mixtec (Silacayoapan),1631,False,False
mixtec yosondua,,215,mxy,mpm,{},16.9166666667,-97.5833333333,North America,,Mixtec (Yosondúa),1635,False,False
miya,,67,miy,mkf,{},10.9166666667,9.66666666667,Africa,,Miya,1471,False,False
mizo,,33,miz,lus,{},23.1666666667,92.8333333333,Eurasia,,Mizo,1472,False,False
mlabri minor,,349,mlm,mra,{},18.5,101.0,Eurasia,,Mlabri (Minor),1500,False,False
moca,,267,moc,moy,{},7.58333333333,35.5,Africa,,Moca,1534,False,False
mochica,,400,mcc,,{},-7.5,-79.3333333333,South America,,Mochica,1406,False,False
mocovi,,6,mcv,moc,{},-28.0,-60.5,South America,,Mocoví,1416,False,False
mofugudur,,109,mof,mif,{},10.5,14.0,Africa,,Mofu-Gudur,1536,False,False
moghol,,110,mog,mhj,{},35.0,62.0,Eurasia,,Moghol,1537,False,False
mohawk,,222,moh,moh,{},43.5,-74.25,North America,,Mohawk,1538,False,False
mojave,,183,moj,mov,{},34.6666666667,-114.583333333,North America,,Mojave,1539,False,False
mokilese,,25,mok,mkj,{},6.66666666667,159.75,Papunesia,,Mokilese,1540,False,False
mokilko,,130,mko,moz,{},11.9166666667,18.0833333333,Africa,,Mokilko,1486,False,False
molala,,415,mll,mbe,{},44.5,-122.5,North America,,Molala,1499,False,False
moldavian,,85,mol,ron,{},47.0,29.0,Eurasia,,Moldavian,1541,False,False
mombum,,417,mom,mso,{},-8.25,138.75,Papunesia,,Mombum,1542,False,False
momu,,263,fqs,fqs,{},-3.0,141.583333333,Papunesia,,Momu,686,False,False
momuna,,423,mqf,mqf,{},-4.83333333333,139.25,Papunesia,,Momuna,1558,False,False
mon,,418,mon,mnw,{},14.8333333333,100.5,Eurasia,,Mon,1543,False,False
mondunga,,107,mga,ndt,{},2.25,21.5,Africa,,Mondunga,1442,False,False
mongo,,31,mgo,lol,{},0.0,21.0,Africa,,Mongo,1450,False,False
mongol khamnigan,,110,mkh,,{},49.0,117.0,,,Mongol (Khamnigan),1481,False,False
mongondow,,30,mgd,mog,{},0.666666666667,124.0,Papunesia,,Mongondow,1443,False,False
moni,,248,mni,mnz,{},-3.66666666667,137.0,Papunesia,,Moni,1520,False,False
monoalu,,25,moa,mte,{},-7.05,155.75,Papunesia,,Mono-Alu,1533,False,False
mono in united states,,201,mno,mnr,{},38.0,-119.0,North America,,Mono (in United States),1524,False,False
montagnais,,13,mtg,moe,{},52.0,-65.0,North America,,Montagnais,1589,False,False
monumbo,,398,mbo,mxk,{},-4.25,145.0,Papunesia,,Monumbo,1399,False,False
moore,,144,moo,mos,{},12.8333333333,-1.25,Africa,,Mooré,1544,False,False
mopan,,17,mop,mop,{},16.5833333333,-88.6666666667,North America,,Mopan,1545,False,False
mor,,63,mor,mhz,{},-2.95,135.75,Papunesia,,Mor,1546,False,False
moraori,,426,mri,mok,{},-8.58333333333,140.666666667,Papunesia,,Moraori,1564,False,False
mordvin erzya,,416,moe,myv,{},53.0,45.5,Eurasia,,Mordvin (Erzya),1535,False,False
mordvin moksha,,416,mmo,mdf,{},54.0,44.0,Eurasia,,Mordvin (Moksha),1509,False,False
moro,,427,mro,mor,{},11.0,30.1666666667,Africa,,Moro,1569,False,False
moru,,93,mou,mgd,{},4.75,29.75,Africa,,Moru,1549,False,False
moseten,,419,mos,cas,{},-14.75,-67.8333333333,South America,,Mosetén,1547,False,False
motu,,25,mtu,meu,{},-9.33333333333,147.0,Papunesia,,Motu,1598,False,False
motuna,,171,mot,siw,{},-6.61666666667,155.416666667,Papunesia,,Motuna,1548,False,False
movima,,420,mov,mzp,{},-13.8333333333,-65.6666666667,South America,,Movima,1550,False,False
mpongwe,,31,mpo,mye,{},-1.25,9.5,Africa,,Mpongwe,1552,False,False
mpur,,422,mpu,akc,{},-0.75,133.25,Papunesia,,Mpur,1555,False,False
mudburra,,117,mdb,dmw,{},-17.3333333333,132.083333333,Australia,,Mudburra,1418,False,False
mufian,,1,aoj,aoj,{},-3.5,143.0,Papunesia,,Mufian,120,False,False
muher,,4,muh,sgw,{},8.16666666667,38.1666666667,Africa,,Muher,1602,False,False
muinane,,156,mui,bmr,{},-1.0,-72.5,South America,,Muinane,1603,False,False
muisca,,429,msc,chb,{},5.0,-74.0,South America,,Muisca,1576,False,False
mulao,,237,mul,mlm,{},25.0,108.0,Eurasia,,Mulao,1604,False,False
mumuye,,431,mum,mzm,{},9.0,11.6666666667,Africa,,Mumuye,1605,False,False
mun,,292,mnu,mji,{},19.0,110.0,Eurasia,,Mun,1528,False,False
muna,,124,mna,mnb,{},-5.0,122.5,Papunesia,,Muna,1515,False,False
mundang,,343,mdg,mua,{},9.66666666667,14.5,Africa,,Mundang,1420,False,False
mundani,,31,mud,mnf,{},5.66666666667,9.91666666667,Africa,,Mundani,1600,False,False
mundari,,129,mun,unr,{},23.0,84.6666666667,Eurasia,,Mundari,1606,False,True
mundu,,107,mdu,muh,{},4.5,30.0,Africa,,Mündü,1428,False,False
munduruku,,433,muu,myu,{},-7.0,-58.0,South America,,Mundurukú,1612,False,False
mungaka,,31,mgk,mhk,{},5.91666666667,10.0,Africa,,Mungaka,1447,False,False
munsee,,13,mse,umu,{},41.5,-74.6666666667,North America,,Munsee,1577,False,False
munzombo,,107,mnz,moj,{},3.0,18.4166666667,Africa,,Munzombo,1532,False,False
muong,,432,muo,mtq,{},20.5,105.083333333,Eurasia,,Muong,1607,False,False
mupun,,67,mup,sur,{},9.5,8.83333333333,Africa,,Mupun,1608,False,False
murik,,185,mrk,mtf,{},-3.83333333333,144.25,Papunesia,,Murik,1566,False,False
murle,,140,mrl,mur,{},6.5,33.5,Africa,,Murle,1567,False,True
murrinhpatha,,421,mpa,mwf,{},-14.6666666667,129.666666667,Australia,,Murrinh-Patha,1551,False,False
mursi,,140,mur,muz,{},5.58333333333,36.0833333333,Africa,,Mursi,1609,False,False
muruwari,,113,mrw,zmu,{},-28.75,147.0,Australia,,Muruwari,1575,False,False
musgu,,109,mgu,mug,{},10.8333333333,14.9166666667,Africa,,Musgu,1452,False,False
musom,,25,msm,msu,{},-6.58333333333,147.0,Papunesia,,Musom,1582,False,False
musqueam,,197,msq,hur,{},49.1666666667,-123.0,North America,,Musqueam,1584,False,False
mussau,,25,mus,emi,{},-1.45,149.616666667,Papunesia,,Mussau,1610,False,False
mutsun,,212,mut,css,{},36.8333333333,-121.5,North America,,Mutsun,1611,False,False
muyuw,,25,muy,myw,{},-9.08333333333,152.75,Papunesia,,Muyuw,1613,False,False
mwera,,31,mwe,mwe,{},-9.0,39.0,Africa,,Mwera,1617,False,False
mwotlap,,25,mwo,mlv,{},-13.5833333333,167.583333333,Papunesia,,Mwotlap,1620,False,False
nabak,,145,nab,naf,{},-6.41666666667,147.0,Papunesia,,Nabak,1650,False,False
nadeb,,227,nad,mbj,{},-1.0,-66.5,South America,,Nadëb,1651,False,False
nadroga,,25,ndr,fij,{},-18.0833333333,177.416666667,Papunesia,,Nadroga,1684,False,False
nafaanra,,243,naf,nfr,{},8.0,-2.58333333333,Africa,,Nafaanra,1652,False,False
naga mao,,33,nma,nbi,{},25.5,94.3333333333,Eurasia,,Naga (Mao),1747,False,False
naga pidgin,,34,npn,nag,{},25.6666666667,94.0,Eurasia,,Naga Pidgin,1772,False,False
naga tangkhul,,33,ngt,nmf,{},25.0,94.5,Eurasia,,Naga (Tangkhul),1711,False,False
nagatman,,436,nag,nce,{},-3.75,141.5,Papunesia,,Nagatman,1653,False,False
naga zeme,,33,nze,nzm,{},25.1666666667,93.5,Eurasia,,Naga (Zeme),1811,False,False
nahali,,437,nah,nll,{},19.75,77.8333333333,Eurasia,,Nahali,1654,False,False
nahuatl central,,450,nhc,nhn,{},19.0,-98.25,North America,,Nahuatl (Central),1717,False,False
nahuatl huasteca,,450,nhh,"nhe, nhw",{},22.0,-99.0,North America,,Nahuatl (Huasteca),1718,False,False
nahuatl huauchinango,,450,nhu,,{},20.1666666667,-98.0833333333,,,Nahuatl (Huauchinango),1723,False,False
nahuatl mecayapan isthmus,,450,nmi,nhx,{},18.25,-94.8333333333,North America,,Nahuatl (Mecayapan Isthmus),1750,False,False
nahuatl michoacan,,450,nhm,ncl,{},18.5,-103.0,North America,,Nahuatl (Michoacán),1719,False,False
nahuatl milpa alta,,450,nmp,,{},19.25,-99.1666666667,,,Nahuatl (Milpa Alta),1752,False,False
nahuatl north puebla,,450,nhn,ncj,{},20.0,-98.25,North America,,Nahuatl (North Puebla),1720,False,False
nahuatl pajapan,,450,npa,nhp,{},18.25,-94.75,North America,,Nahuatl (Pajapan),1769,False,False
nahuatl pochutla,,450,nhp,,{},15.75,-96.5,North America,,Nahuatl (Pochutla),1721,False,False
nahuatl sierra de zacapoaxtla,,450,nsz,azz,{},19.5833333333,-97.3333333333,North America,,Nahuatl (Sierra de Zacapoaxtla),1782,False,False
nahuatl tetelcingo,,450,nht,nhg,{},19.6666666667,-99.0,North America,,Nahuatl (Tetelcingo),1722,False,True
nahuatl xalitla,,450,nhx,ngu,{},18.0,-99.5,North America,,Nahuatl (Xalitla),1724,False,False
nai,,133,bio,bio,{},-3.71666666667,141.266666667,Papunesia,,Nai,269,False,False
nakanai,,25,nak,nak,{},-5.58333333333,150.583333333,Papunesia,,Nakanai,1657,False,False
nakkara,,452,nkk,nck,{},-12.1166666667,134.416666667,Australia,,Nakkara,1738,False,False
nalik,,25,nal,nal,{},-2.95,151.333333333,Papunesia,,Nalik,1658,False,False
nama,,70,kho,naq,{},-25.5,18.0,Africa,,Nama,1064,True,True
nambas big,,25,nbb,nmb,{},-16.0833333333,167.2,Papunesia,,Nambas (Big),1668,False,False
nambikuara southern,,453,nmb,nab,{},-14.0,-59.5,South America,,Nambikuára (Southern),1748,False,False
namia,,438,nam,nnm,{},-3.83333333333,141.75,Papunesia,,Namia,1659,False,False
nanai,,258,nai,gld,{},49.5,137.0,Eurasia,,Nanai,1655,False,False
nancowry,,442,nnc,ncb,{},8.05,93.5,Eurasia,,Nancowry,1753,False,False
nande,,31,nde,nnb,{},-0.0833333333333,29.1666666667,Africa,,Nande,1679,False,False
nandi,,18,nan,kln,{},0.25,35.0,Africa,,Nandi,1660,False,False
nanerge,,243,nrg,sen,{},11.75,-5.0,Africa,,Nanerge,1774,False,False
nankina,,145,nnk,nnk,{},-5.78333333333,146.45,Papunesia,,Nankina,1757,False,False
nanticoke,,13,nnt,nnt,{},38.0,-76.25,North America,,Nanticoke,1760,False,False
nanumea,,25,nnm,tvl,{},-5.66666666667,176.116666667,Papunesia,,Nanumea,1758,False,False
napu,,124,npu,npy,{},-1.33333333333,120.416666667,Papunesia,,Napu,1773,False,False
nara in ethiopia,,439,nar,nrb,{},15.0833333333,37.5833333333,Africa,,Nara (in Ethiopia),1662,False,False
narom,,119,nrm,nrm,{},4.41666666667,114.0,Papunesia,,Narom,1775,False,False
narphu,,56,nph,npa,{},28.6666666667,84.25,Eurasia,,Nar-Phu,1770,False,False
nasioi,,171,nas,nas,{},-6.33333333333,155.583333333,Papunesia,,Nasioi,1663,False,False
naskapi,,13,nsk,nsk,{},56.0,-70.0,North America,,Naskapi,1779,False,False
natchez,,440,nat,ncz,{},31.75,-91.3333333333,North America,,Natchez,1664,False,False
nateni,,144,ntn,ntm,{},10.5,1.16666666667,Africa,,Nateni,1786,False,False
natugu,,25,nbk,ntu,{},-10.7833333333,165.866666667,Papunesia,,Natügu,1672,False,False
nauruan,,25,nau,nau,{},-0.5,166.916666667,Papunesia,,Nauruan,1665,False,False
navajo,,37,nav,nav,{},36.1666666667,-108.0,North America,,Navajo,1666,False,True
naxi,,441,nax,nxq,{},27.5,100.0,Eurasia,,Naxi,1667,False,False
ncam,,144,ncm,bud,{},9.33333333333,0.666666666667,Africa,,Ncàm,1677,False,False
ndebele in south africa,,31,ndb,nbl,{},-25.3333333333,29.0,Africa,,Ndebele (in South Africa),1678,False,False
ndjebbana,,443,ndj,djj,{},-12.1666666667,134.116666667,Australia,,Ndjébbana,1682,False,False
ndogo,,107,ndg,ndz,{},7.75,27.0,Africa,,Ndogo,1680,False,False
ndonga,,31,ndo,ndo,{},-18.0,17.0,Africa,,Ndonga,1683,False,False
ndumu,,31,ndu,nmd,{},-1.66666666667,13.5833333333,Africa,,Ndumu,1686,False,False
ndut,,444,ndt,ndv,{},14.9166666667,-16.9166666667,Africa,,Ndut,1685,False,False
ndyuka,,34,ndy,djk,{},4.5,-54.5,South America,,Ndyuka,1687,False,True
nederlandse gebarentaal,,23,ned,dse,{},52.25,5.5,Eurasia,,Nederlandse Gebarentaal,1688,False,False
negidal,,258,neg,neg,{},53.0,139.0,Eurasia,,Negidal,1689,False,False
nehan,,25,neh,nsn,{},-4.5,154.2,Papunesia,,Nehan,1690,False,False
nelemwa,,25,nel,nee,{},-20.25,164.083333333,Papunesia,,Nelemwa,1691,False,False
nend,,57,nnd,anh,{},-5.0,144.916666667,Papunesia,,Nend,1754,False,False
nenets,,252,ntu,yrk,{},70.0,76.0,Eurasia,,Nenets,1788,False,False
nenets forest,,252,nen,yrk,{},69.0,72.0,Eurasia,,Nenets (Forest),1692,False,True
nengone,,25,nne,nen,{},-21.5,168.0,Papunesia,,Nengone,1755,False,False
neoaramaic amadiya,,4,naa,cld,{},37.0,43.0,Eurasia,,Neo-Aramaic (Amadiya),1649,False,False
neoaramaic arbel jewish,,4,naj,aij,{},36.3833,44.0,Eurasia,,Neo-Aramaic (Arbel Jewish),1656,False,False
neoaramaic assyrian,,4,nsy,aii,{},36.0,41.0,Eurasia,,Neo-Aramaic (Assyrian),1781,False,False
neoaramaic persian azerbaijan,,4,nap,trg,{},38.0,47.0,Eurasia,,Neo-Aramaic (Persian Azerbaijan),1661,False,False
nepali,,84,nep,nep,{},28.0,85.0,Eurasia,,Nepali,1693,False,False
nevome,,445,nev,ood,{},31.0,-112.5,North America,,Nevome,1694,False,False
newar dolakha,,88,nwd,new,{},27.3333333333,86.0,Eurasia,,Newar (Dolakha),1799,False,False
newari kathmandu,,88,new,new,{},27.6666666667,85.5,Eurasia,,Newari (Kathmandu),1695,False,False
new zealand sign language,,23,nzs,nzs,{},-43.0,172.0,Papunesia,,New Zealand Sign Language,1812,False,False
neyo,,41,ney,ney,{},5.0,-6.0,Africa,,Neyo,1696,False,False
nez perce,,446,nez,nez,{},46.0,-116.0,North America,,Nez Perce,1697,False,True
ngaanyatjarra,,117,ntj,ntj,{},-26.0,126.5,Australia,,Ngaanyatjarra,1785,False,False
ngabere,,125,nbr,gym,{},8.66666666667,-82.0,North America,,Ngäbere,1675,False,False
ngada,,49,ngd,nxg,{},-8.83333333333,121.0,Papunesia,,Ngad'a,1700,False,False
ngadjumaja,,117,ngj,nju,{},-32.3333333333,123.833333333,Australia,,Ngadjumaja,1704,False,False
ngalakan,,448,ngl,nig,{},-14.25,134.0,Australia,,Ngalakan,1706,False,False
ngalkbun,,112,nkb,ngk,{},-13.5,134.833333333,Australia,,Ngalkbun,1736,False,False
ngambay,,103,ngm,sba,{},8.66666666667,16.0,Africa,,Ngambay,1707,False,False
nganasan,,252,nga,nio,{},71.0,93.0,Eurasia,,Nganasan,1698,False,False
ngandi,,449,ngn,nid,{},-13.8333333333,135.0,Australia,,Ngandi,1708,False,False
ngangityemerri,,447,ngg,nam,{},-14.25,130.416666667,Australia,,Ngan'gityemerri,1702,False,False
ngankikurungkurr,,447,ngk,nam,{},-14.0,130.5,Australia,,Ngankikurungkurr,1705,False,False
ngarinyeri,,113,ngr,nay,{},-36.0,140.0,Australia,,Ngarinyeri,1710,False,False
ngarinyman,,117,ngy,nbj,{},-16.5,130.5,Australia,,Ngarinyman,1714,False,False
ngarla,,117,nlr,nrk,{},-20.0,119.0,Australia,,Ngarla,1744,False,False
ngarluma,,117,nlu,nrl,{},-20.8333333333,117.5,Australia,,Ngarluma,1745,False,False
ngawun,,35,ngw,nxn,{},-19.0,141.5,Australia,,Ngawun,1713,False,False
ngbaka mabo,,107,nbm,nbm,{},3.56,18.36,Africa,,Ngbaka (Ma'bo),1673,False,False
ngbaka minagende,,269,ngb,nga,{},3.5,20.0,Africa,,Ngbaka (Minagende),1699,False,False
ngbandi,,107,ndi,"nbw, ngb",{},3.75,22.0,Africa,,Ngbandi,1681,False,False
ngemba,,31,nge,nge,{},6.2,10.0,Africa,,Ngemba,1701,False,False
ngiti,,385,nti,niy,{},1.33333333333,30.25,Africa,,Ngiti,1784,False,True
ngiyambaa,,113,ngi,wyb,{},-31.75,145.5,Australia,,Ngiyambaa,1703,True,True
ngizim,,67,ngz,ngi,{},12.0833333333,10.9166666667,Africa,,Ngizim,1715,False,False
ngombe,,31,nbe,ngc,{},3.0,23.0,Africa,,Ngombe,1670,False,False
ngoni,,31,ngo,ngo,{},-11.0,36.0,Africa,,Ngoni,1709,False,False
nguna,,25,ngu,llp,{},-16.9166666667,168.5,Papunesia,,Nguna,1712,False,False
nhanda,,117,nha,,{},-27.0,114.166666667,Australia,,Nhanda,1716,False,False
nharo,,70,nro,nhr,{},-22.3333333333,20.5,Africa,,Nharo,1776,False,False
nias,,53,nia,nia,{},1.0,97.75,Papunesia,,Nias,1725,False,False
nicobarese,,442,nic,ncb,{},7.0,93.8333333333,Eurasia,,Nicobarese,1726,False,False
nicobarese car,,442,nca,caq,{},9.0,93.0,Eurasia,,Nicobarese (Car),1676,False,False
nigerian pidgin,,34,npi,pcm,{},6.5,3.33333333333,Africa,,Nigerian Pidgin,1771,False,False
nihon shuwa japanese sign language,,23,nih,jsl,{},36.0,139.0,Eurasia,,Nihon Shuwa (Japanese Sign Language),1728,False,False
nimboran,,348,nim,nir,{},-2.5,140.166666667,Papunesia,,Nimboran,1729,False,False
ningil,,92,nin,niz,{},-3.5,142.25,Papunesia,,Ningil,1730,False,False
nisenan,,357,nsn,nsz,{},39.0,-121.0,North America,,Nisenan,1780,False,False
nisgha,,274,nsg,ncg,{},55.0,-130.0,North America,,Nisgha,1778,False,False
nitinaht,,377,nit,dtd,{},48.6666666667,-124.75,North America,,Nitinaht,1732,False,False
niuafoou,,25,nif,num,{},-15.5666666667,-175.616666667,Papunesia,,Niuafo'ou,1727,False,False
niuean,,25,niu,niu,{},-19.05,-170.116666667,Papunesia,,Niuean,1733,False,False
nivacle,,193,chu,cag,{},-23.5,-60.5,South America,,Nivacle,453,False,False
nivkh,,451,niv,niv,{},53.3333333333,142.0,Eurasia,,Nivkh,1734,False,True
nivkh south sakhalin,,451,nvs,niv,{},47.0,142.5,Eurasia,,Nivkh (South Sakhalin),1798,False,False
nkem,,31,nke,isi,{},6.58333333333,8.58333333333,Africa,,Nkem,1737,False,False
nkonya,,5,nkn,nko,{},7.16666666667,0.25,Africa,,Nkonya,1739,False,False
nkorekiga,,31,nko,cgg,{},-0.916666666667,29.8333333333,Africa,,Nkore-Kiga,1740,False,True
nobiin,,408,nob,fia,{},21.0,31.0,Africa,,Nobiin,1761,False,False
nocte,,188,noc,njb,{},27.0,95.5,Eurasia,,Nocte,1762,False,False
noghay,,83,nog,nog,{},44.0,46.0,Eurasia,,Noghay,1763,False,False
noghay karagash,,83,nok,nog,{},47.5,47.25,Eurasia,,Noghay (Karagash),1764,False,False
nomatsiguenga,,179,nom,not,{},-11.6666666667,-74.5,South America,,Nomatsiguenga,1765,False,False
noni,,31,non,nhu,{},6.41666666667,10.5833333333,Africa,,Noni,1766,False,False
noon,,444,noo,snf,{},14.8333333333,-16.8333333333,Africa,,Noon,1767,False,False
norsk tegnsprak,,23,nte,nsl,{},61.0,9.0,Eurasia,,Norsk Tegnspråk,1783,False,False
norwegian,,27,nor,nob,{},61.0,8.0,Eurasia,,Norwegian,1768,False,False
nsenga,,31,nse,nse,{},-14.5,30.8333333333,Africa,,Nsenga,1777,False,False
ntomba,,31,nto,nto,{},-2.0,18.3333333333,Africa,,Ntomba,1787,False,False
nuaulu,,49,nua,"nni, nxl",{},-3.25,129.166666667,Papunesia,,Nuaulu,1789,False,False
nubi,,34,nub,kcn,{},0.666666666667,32.0833333333,Africa,,Nubi,1790,False,False
nubian dongolese,,408,nbd,dgl,{},18.25,30.75,Africa,,Nubian (Dongolese),1669,False,True
nubian kunuz,,408,nku,xnz,{},23.0,33.0,Africa,,Nubian (Kunuz),1743,False,False
nuer,,18,nue,nus,{},8.33333333333,32.0,Africa,,Nuer,1791,False,False
nukak,,174,nuk,mbr,{},2.5,-71.5,South America,,Nukak,1793,False,False
nukuoro,,25,nkr,nkr,{},3.83333333333,154.916666667,Papunesia,,Nukuoro,1741,False,False
nunggubuyu,,455,nug,nuy,{},-13.75,135.666666667,Australia,,Nunggubuyu,1792,False,True
nung in vietnam,,237,nun,nut,{},21.9166666667,106.416666667,Eurasia,,Nung (in Vietnam),1794,False,False
nuni northern,,159,nnn,nuv,{},12.1666666667,-3.0,Africa,,Nuni (Northern),1759,False,False
nuosu,,20,yi,iii,{},28.0,103.0,Eurasia,,Nuosu,2582,False,False
nupe,,244,nup,nup,{},9.16666666667,5.41666666667,Africa,,Nupe,1795,False,False
nusu,,20,nus,nuf,{},26.75,99.0,Eurasia,,Nusu,1796,False,False
nuuchahnulth,,377,nuu,noo,{},49.6666666667,-126.666666667,North America,,Nuuchahnulth,1797,False,False
nyah kur tha pong,,418,nkt,cbn,{},15.6666666667,101.666666667,Eurasia,,Nyah Kur (Tha Pong),1742,False,False
nyamal,,117,nly,nly,{},-21.0,119.0,Australia,,Nyamal,1746,False,False
nyambo,,31,nbo,now,{},-1.0,31.3333333333,Africa,,Nyambo,1674,False,False
nyamkad,,56,nyk,tpq,{},32.0,78.5,Eurasia,,Nyamkad,1804,False,False
