,glcode,name,iso,level,macroarea,lat,lon,from,family,country
18219,pisa1245,Pisamira,,language,South America,1.1017,-70.502483,glot,tuca1253,CO
18220,pisa1247,Pisamira-Carapana,,family,,,,glot,tuca1253,
18221,pisa1246,Pisamira-Yuruti,,family,,,,glot,tuca1253,
18222,pisc1239,Piscataway,psy,language,North America,39.073,-76.803,glot,algi1248,US
18223,pish1238,Pishagchi,,dialect,Eurasia,,,glot,Turkic,
18224,pisi1234,Pisidian,xps,language,Eurasia,37.273,31.28,glot,Indo-European,TR
18225,piso1238,Piso,,dialect,Papunesia,,,glot,Austronesian,
18226,pisq1240,Pisquibo,,dialect,South America,,,glot,pano1259,
18227,pita1243,Pitaguary,,language,South America,,,glot,uncl1493,BR
18228,pita1245,Pitas Bajau,,dialect,Papunesia,,,glot,Austronesian,
18229,pita1246,Pitas Kimaragang,,dialect,Papunesia,,,glot,Austronesian,
18230,pitc1234,Pitcairn-Norfolk,pih,language,Papunesia,-24.379858,-128.324075,glot,Indo-European,AU FJ NF NZ PN
18231,pite1240,Pite Saami,sje,language,Eurasia,66.4011,17.4261,glot,Uralic,NO SE
18232,pith1234,Pithauragarh,,family,,,,glot,Sino-Tibetan,
18233,piti1243,Piti,pcn,language,Africa,10.1361,8.47037,glot,Atlantic-Congo,NG
18234,piti1242,Piti-Atsam,,family,,,,glot,Atlantic-Congo,
18235,pitj1243,Pitjantjatjara,pjt,language,Australia,-26.9704,131.357,glot,Pama-Nyungan,AU
18236,bidj1245,Pitjara,,dialect,Australia,,,glot,Pama-Nyungan,
18237,pitt1247,Pitta Pitta,pit,language,Australia,-22.7952,139.983,glot,Pama-Nyungan,AU
18238,pitt1246,Pitta-Pitta,,family,,,,glot,Pama-Nyungan,
18239,pitt1245,Pittala Bhasha,,dialect,Eurasia,,,glot,Indo-European,
18240,pitu1237,Pitu Ulunna Salu,,family,,,,glot,Austronesian,
18241,piuu1237,Piu,pix,language,Papunesia,-6.96694,146.455,glot,Austronesian,PG
18242,piya1246,Piya,,dialect,Africa,,,glot,Afro-Asiatic,
18243,piya1245,Piya-Kwonci,piy,language,Africa,9.31975,10.8379,glot,Afro-Asiatic,NG
18244,pizh1238,Pizhdar,,dialect,Eurasia,,,glot,Indo-European,
18245,plai1263,Plain Angas,,dialect,Africa,,,glot,Afro-Asiatic,
18246,plai1258,Plains Cree,crk,language,North America,51.2437,-110.463,glot,algi1248,CA US
18247,plai1264,Plains Creeic,,family,,,,glot,algi1248,
18248,plai1257,Plains Dogon,,family,,,,glot,dogo1299,
18249,plai1256,Plains Geta',,dialect,Eurasia,,,glot,Austroasiatic,
18250,plai1235,Plains Indian Sign Language,psd,language,North America,38.3941,-99.2499,glot,,
18251,plai1259,Plains Miwok,pmw,language,North America,38.39772,-121.653344,glot,miwo1274,US
18252,plan1238,Plan de Guadalupe,,dialect,North America,17.217315,-97.782602,glot,otom1299,
18253,plap1238,Plapo,,dialect,Africa,,,glot,krua1234,
18254,plap1239,Plapo Krumen,ktj,language,Africa,4.56109,-7.30644,glot,krua1234,CI LR
18255,plat1255,Platanillo,,dialect,North America,,,glot,otom1299,
18256,plat1260,Plateau Central Kalenjin,,family,,,,glot,nilo1247,
18257,plat1258,Plateau Haitian Creole,,dialect,North America,,,glot,Indo-European,
